workflow_id,specialty_id,chip_id,group,chip_text,order,search_terms,tags
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-n14,relevant_negatives,no size change reported,14,"no size change, stable size",derm
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-n15,relevant_negatives,no color change reported,15,"no color change, stable color",derm
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-n16,relevant_negatives,no ulceration reported,16,"no ulceration, intact skin",derm
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e17,exam_findings,lesion size documented if assessed,17,"lesion size, measurements, dimensions","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e18,exam_findings,color documented if assessed,18,"color, pigmentation, variegation","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e19,exam_findings,border documented if assessed,19,"border, margin, irregular, well-defined","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e20,exam_findings,asymmetry documented if assessed,20,"asymmetry, shape","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e21,exam_findings,elevation or thickness documented if assessed,21,"elevation, thickness, raised","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e22,exam_findings,ulceration documented if assessed,22,"ulceration, erosion, crusting","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-e23,exam_findings,surrounding skin examined if assessed,23,"surrounding skin, satellite lesions","derm,exam"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-r24,red_flags,rapidly changing lesion,24,"rapidly changing, growing fast","derm,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-r25,red_flags,bleeding lesion,25,"bleeding lesion, ulceration","derm,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-r26,red_flags,irregular border,26,"irregular border, notched border","derm,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-r27,red_flags,multiple colors,27,"multiple colors, variegated color","derm,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-r28,red_flags,non-healing lesion,28,"non-healing, no improvement","derm,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-r29,red_flags,immunocompromised state,29,"immunocompromised","chronic,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-p30,plan_phrases,management plan discussed,30,"management plan","plan,derm"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-p31,plan_phrases,dermatology referral discussed as per clinician plan,31,"dermatology referral, mole clinic, skin check","plan,derm"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-p32,plan_phrases,return precautions discussed,32,"return precautions, lesion changes","plan,derm,high_safety"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-p33,plan_phrases,sun protection advice discussed,33,"sun protection, sunscreen, UV protection","plan,derm"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-p34,plan_phrases,patient questions addressed,34,"questions answered, concerns addressed","plan,derm"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-f35,follow_up,3-6 months for monitoring,35,"3-6 months, lesion monitoring","followup,derm"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-f36,follow_up,sooner if change in lesion,36,"sooner, PRN, change in lesion","followup,derm"
derm-skin-lesion-review,Dermatology,derm-skin-lesion-review-f37,follow_up,sooner if red flag symptoms develop,37,"red flags develop, urgency","followup,derm,high_safety"
derm-hair-loss,Dermatology,derm-hair-loss-s1,symptoms,hair loss,1,"hair loss, alopecia, balding",derm
derm-hair-loss,Dermatology,derm-hair-loss-s2,symptoms,diffuse hair shedding,2,"diffuse shedding, telogen effluvium, hair thinning",derm
derm-hair-loss,Dermatology,derm-hair-loss-s3,symptoms,patchy hair loss,3,"patchy hair loss, alopecia areata, bald patch",derm
derm-hair-loss,Dermatology,derm-hair-loss-s4,symptoms,scalp itching,4,"scalp itch, scalp pruritus",derm
derm-hair-loss,Dermatology,derm-hair-loss-s5,symptoms,scalp scaling,5,"scalp scaling, dandruff, seborrhea",derm
derm-hair-loss,Dermatology,derm-hair-loss-s6,symptoms,recent stress or illness history documented,6,"recent stress, illness, fever, surgery",derm
derm-hair-loss,Dermatology,derm-hair-loss-s7,symptoms,medication history reviewed,7,"medication review, drug-induced hair loss","derm,pharm"
derm-hair-loss,Dermatology,derm-hair-loss-s8,symptoms,family history documented if relevant,8,"family history, male pattern baldness, female pattern","derm,genetics"
derm-hair-loss,Dermatology,derm-hair-loss-s9,symptoms,menstrual or hormonal history documented if relevant,9,"menstrual history, hormonal, PCOS, menopause","derm,hormone"
derm-hair-loss,Dermatology,derm-hair-loss-s10,symptoms,duration documented,10,"duration, how long, gradual, sudden",general
derm-hair-loss,Dermatology,derm-hair-loss-n11,relevant_negatives,no scalp pain reported,11,"no scalp pain",derm
derm-hair-loss,Dermatology,derm-hair-loss-n12,relevant_negatives,no scalp itching reported,12,"no scalp itch, no pruritus",derm
derm-hair-loss,Dermatology,derm-hair-loss-n13,relevant_negatives,no scalp scaling reported,13,"no scaling, no dandruff",derm
derm-hair-loss,Dermatology,derm-hair-loss-n14,relevant_negatives,no systemic symptoms reported,14,"no systemic symptoms, well",general
derm-hair-loss,Dermatology,derm-hair-loss-n15,relevant_negatives,no new medication reported,15,"no new medication","derm,pharm"
derm-hair-loss,Dermatology,derm-hair-loss-n16,relevant_negatives,no scarring reported if assessed,16,"no scarring, no skin changes","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-e17,exam_findings,scalp examination documented if assessed,17,"scalp exam, scalp inspection","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-e18,exam_findings,patch distribution documented if assessed,18,"patch distribution, pattern, location","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-e19,exam_findings,scaling or inflammation documented if assessed,19,"scaling, inflammation, erythema","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-e20,exam_findings,scarring features documented if assessed,20,"scarring, atrophic skin, follicular dropout","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-e21,exam_findings,hair pull test documented if assessed,21,"hair pull test, traction","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-e22,exam_findings,scalp dermoscopy findings documented if assessed,22,"dermoscopy, trichoscopy","derm,exam"
derm-hair-loss,Dermatology,derm-hair-loss-i23,investigations,thyroid function results reviewed if done,23,"thyroid function, TSH, T4",investigations
derm-hair-loss,Dermatology,derm-hair-loss-i24,investigations,iron studies reviewed if done,24,"iron studies, ferritin, iron deficiency",investigations
derm-hair-loss,Dermatology,derm-hair-loss-i25,investigations,vitamin D level reviewed if done,25,"vitamin D, vit D",investigations
derm-hair-loss,Dermatology,derm-hair-loss-r26,red_flags,scarring hair loss features,26,"scarring hair loss, atrophic scalp","derm,high_safety"
derm-hair-loss,Dermatology,derm-hair-loss-r27,red_flags,scalp infection concern,27,"scalp infection, pustules, drainage","derm,high_safety"
derm-hair-loss,Dermatology,derm-hair-loss-r28,red_flags,sudden patchy loss,28,"sudden patchy loss, alopecia areata","derm,high_safety"
derm-hair-loss,Dermatology,derm-hair-loss-r29,red_flags,systemic symptoms,29,"systemic symptoms, weight loss, fatigue","derm,high_safety"
derm-hair-loss,Dermatology,derm-hair-loss-p30,plan_phrases,management plan discussed,30,"management plan","plan,derm"
derm-hair-loss,Dermatology,derm-hair-loss-p31,plan_phrases,hair care advice discussed as per clinician plan,31,"hair care, gentle handling, avoid heat styling","plan,derm"
derm-hair-loss,Dermatology,derm-hair-loss-p32,plan_phrases,dermatology referral discussed as per clinician plan,32,"dermatology referral, hair clinic","plan,derm"
derm-hair-loss,Dermatology,derm-hair-loss-p33,plan_phrases,return precautions discussed,33,"return precautions, worsening","plan,derm,high_safety"
derm-hair-loss,Dermatology,derm-hair-loss-p34,plan_phrases,patient questions addressed,34,"questions answered, concerns addressed","plan,derm"
derm-hair-loss,Dermatology,derm-hair-loss-f35,follow_up,3 months to review response,35,"3 months","followup,derm"
derm-hair-loss,Dermatology,derm-hair-loss-f36,follow_up,sooner if worsening,36,"sooner, PRN","followup,derm"
derm-hair-loss,Dermatology,derm-hair-loss-f37,follow_up,sooner if new onset patchy loss,37,"new patches, worsening loss","followup,derm,high_safety"
