workflow_id,specialty_id,chip_id,group,chip_text,order,search_terms,tags
psych-panic-symptoms,Psychiatry / Mental Health,psych-panic-symptoms-p36,plan_phrases,support options discussed as per clinician plan,36,"support, therapy, counseling","plan,psych"
psych-panic-symptoms,Psychiatry / Mental Health,psych-panic-symptoms-p37,plan_phrases,referral discussed as per clinician plan,37,"referral, mental health, CBT, psychology","plan,psych"
psych-panic-symptoms,Psychiatry / Mental Health,psych-panic-symptoms-p38,plan_phrases,patient questions addressed,38,"questions answered, concerns addressed","plan,psych"
psych-panic-symptoms,Psychiatry / Mental Health,psych-panic-symptoms-f39,follow_up,1-2 weeks,39,"1-2 weeks","followup,psych"
psych-panic-symptoms,Psychiatry / Mental Health,psych-panic-symptoms-f40,follow_up,sooner if worsening,40,"sooner, PRN","followup,psych"
psych-panic-symptoms,Psychiatry / Mental Health,psych-panic-symptoms-f41,follow_up,sooner if suicidal ideation or severe distress,41,"suicidal ideation, severe distress","followup,psych,risk,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s1,symptoms,medication follow-up,1,"medication follow-up, medication review","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s2,symptoms,adherence discussed,2,"adherence, taking medication, compliance","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s3,symptoms,response to medication documented,3,"response, improvement, benefit","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s4,symptoms,side effects reviewed,4,"side effects, adverse effects, tolerability","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s5,symptoms,missed doses discussed,5,"missed doses, skipped doses, irregular","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s6,symptoms,patient concerns documented,6,"patient concerns, medication worry","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s7,symptoms,sleep or appetite or mood changes reviewed,7,"sleep, appetite, mood changes","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s8,symptoms,functional status reviewed,8,"functional status, work, social","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-s9,symptoms,patient questions addressed,9,"patient questions answered","plan,psych"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-n10,relevant_negatives,no suicidal ideation reported if assessed,10,"no suicidal ideation","psych,risk"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-n11,relevant_negatives,no self-harm thoughts reported if assessed,11,"no self-harm","psych,risk"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-n12,relevant_negatives,no thoughts of harm to others reported if assessed,12,"no harm to others","psych,risk"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-n13,relevant_negatives,no severe side effects reported if assessed,13,"no severe side effects","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-n14,relevant_negatives,no allergic reaction symptoms reported if assessed,14,"no allergic reaction, no rash, no angioedema","psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-n15,relevant_negatives,no substance misuse reported if assessed,15,"no substance misuse","psych,substance"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e16,exam_findings,mood documented if assessed,16,"mood, subjective","psych,MSE"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e17,exam_findings,affect documented if assessed,17,"affect, range","psych,MSE"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e18,exam_findings,behavior documented if assessed,18,"behavior, engagement, eye contact","psych,MSE"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e19,exam_findings,thought content documented if assessed,19,"thought content","psych,MSE"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e20,exam_findings,risk assessment documented if assessed,20,"risk assessment, safety","psych,MSE,risk"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e21,exam_findings,medication tolerability documented,21,"tolerability, tolerating well","psych,MSE,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-e22,exam_findings,adherence documented,22,"adherence, compliant, taking regularly","psych,MSE,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-i23,investigations,labs reviewed if ordered by clinician,23,"labs, blood tests, LFT, FBC","psych,investigations"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-i24,investigations,medication monitoring reviewed if applicable,24,"medication monitoring, therapeutic levels","psych,investigations"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-i25,investigations,previous notes reviewed if available,25,"previous notes, old records","psych,investigations"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r26,red_flags,suicidal ideation,26,"suicidal ideation","psych,risk,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r27,red_flags,self-harm thoughts,27,"self-harm thoughts","psych,risk,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r28,red_flags,thoughts of harm to others,28,"harm to others","psych,risk,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r29,red_flags,severe side effects concern,29,"severe side effects, serious adverse","psych,pharm,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r30,red_flags,allergic reaction concern,30,"allergic reaction, rash, swelling","psych,pharm,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r31,red_flags,worsening symptoms,31,"worsening symptoms, deteriorating","psych,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r32,red_flags,severe agitation,32,"severe agitation, acute distress","psych,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-r33,red_flags,psychotic symptoms,33,"psychosis, hallucinations","psych,high_safety"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p34,plan_phrases,management plan discussed,34,"management plan","plan,psych"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p35,plan_phrases,safety discussion documented as per clinician assessment,35,"safety discussion","plan,psych,risk"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p36,plan_phrases,medication adherence discussed as per clinician plan,36,"adherence discussed","plan,psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p37,plan_phrases,side effects reviewed as per clinician plan,37,"side effects review","plan,psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p38,plan_phrases,medication adjustment discussed as per clinician plan,38,"medication adjustment, dose change, switch","plan,psych,pharm"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p39,plan_phrases,referral discussed as per clinician plan,39,"referral, psychiatry","plan,psych"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-p40,plan_phrases,patient questions addressed,40,"questions answered","plan,psych"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-f41,follow_up,2-4 weeks for medication review,41,"2-4 weeks","followup,psych"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-f42,follow_up,sooner if worsening or side effects,42,"sooner, PRN","followup,psych"
psych-medication-followup,Psychiatry / Mental Health,psych-medication-followup-f43,follow_up,sooner if suicidal ideation or severe distress,43,"suicidal ideation, severe distress","followup,psych,risk,high_safety"
